Benchmark,Disk,Test,Replica,file_size_in,reg_size_in,random_write(KB/s),random_rewrite(KB/s),random-reread,time,timestamp
iozone,/dev/md5,10,3,1024,8,1024,8,33718,29407,37955,51066,0:00:00.257890,2023-06-04 10:35:20.339318
iozone,/dev/md5,10,4,1024,8,1024,8,35340,32731,35437,51595,0:00:00.290094,2023-06-04 10:35:20.629589
iozone,/dev/md5,10,5,1024,8,1024,8,30311,20157,43325,51774,0:00:00.266176,2023-06-04 10:35:20.895940
iozone,/dev/md5,11,1,1024,16,1024,16,44242,58796,60775,85789,0:00:00.195016,2023-06-04 10:35:21.091140
iozone,/dev/md5,11,2,1024,16,1024,16,24401,23709,55855,86639,0:00:00.240766,2023-06-04 10:35:21.332102
iozone,/dev/md5,11,3,1024,16,1024,16,41375,46670,54231,85484,0:00:00.216696,2023-06-04 10:35:21.548974
iozone,/dev/md5,11,4,1024,16,1024,16,42666,46084,54406,31472,0:00:00.212011,2023-06-04 10:35:21.761157
iozone,/dev/md5,11,5,1024,16,1024,16,42096,47946,54488,84655,0:00:00.203976,2023-06-04 10:35:21.965307
iozone,/dev/md5,12,1,1024,16,1024,16,15098,59296,28855,87965,0:03:03.816154,2023-06-04 10:38:25.781653
iozone,/dev/md5,12,2,1024,16,1024,16,42539,57216,37886,88519,0:00:00.231537,2023-06-04 10:38:26.013398
iozone,/dev/md5,12,3,1024,16,1024,16,41879,56521,37917,88290,0:00:00.232660,2023-06-04 10:38:26.246251
iozone,/dev/md5,12,4,1024,16,1024,16,42640,57341,37771,88261,0:00:00.216355,2023-06-04 10:38:26.462733
iozone,/dev/md5,12,5,1024,16,1024,16,41504,56709,37879,87844,0:00:00.207972,2023-06-04 10:38:26.670904
iozone,/dev/md5,13,1,1024,16,1024,16,44073,48489,37783,87312,0:00:00.208434,2023-06-04 10:38:26.879555
iozone,/dev/md5,13,2,1024,16,1024,16,44669,48752,37838,31614,0:00:00.228472,2023-06-04 10:38:27.108218
iozone,/dev/md5,13,3,1024,16,1024,16,44788,48799,37921,87835,0:00:00.211986,2023-06-04 10:38:27.320402
iozone,/dev/md5,13,4,1024,16,1024,16,43818,57184,37824,87410,0:00:00.207928,2023-06-04 10:38:27.528513
iozone,/dev/md5,13,5,1024,16,1024,16,44628,57398,37767,87627,0:00:00.208079,2023-06-04 10:38:27.736774
iozone,/dev/md5,14,1,1024,16,1024,16,44865,57840,37892,87776,0:00:00.207845,2023-06-04 10:38:27.944810
iozone,/dev/md5,14,2,1024,16,1024,16,41355,44908,43139,86524,0:00:00.224537,2023-06-04 10:38:28.169534
iozone,/dev/md5,14,3,1024,16,1024,16,35654,36324,40493,86823,0:00:00.215957,2023-06-04 10:38:28.385682
iozone,/dev/md5,14,4,1024,16,1024,16,44737,57888,37709,88383,0:00:00.207904,2023-06-04 10:38:28.593785
iozone,/dev/md5,14,5,1024,16,1024,16,44084,57508,37788,87920,0:00:00.233338,2023-06-04 10:38:28.827306
