Benchmark,Disk,Test,Replica,file_size_in,reg_size_in,random_write(KB/s),random_rewrite(KB/s),random_read(KB/s),random-reread,time,timestamp
iozone,/dev/md0,19,1,16,4k,16,4,8328,12177,28620,27641,0:00:00.149816,2023-06-03 00:34:41.362881
iozone,/dev/md0,19,2,16,4k,16,4,18647,19001,26759,28522,0:00:00.115923,2023-06-03 00:34:41.479017
iozone,/dev/md0,19,3,16,4k,16,4,1413,18412,25972,24921,0:00:00.150296,2023-06-03 00:34:41.629484
iozone,/dev/md0,20,1,16,4k,16,4,602,19464,28163,28571,0:00:00.165987,2023-06-03 00:34:41.795648
iozone,/dev/md0,20,2,16,4k,16,4,1772,18626,23565,28829,0:00:00.141553,2023-06-03 00:34:41.937377
iozone,/dev/md0,20,3,16,4k,16,4,18366,16682,14548,13888,0:00:00.109064,2023-06-03 00:34:42.046610
iozone,/dev/md0,21,1,16,4k,16,4,1839,18371,28270,25479,0:00:00.140218,2023-06-03 00:34:42.187001
iozone,/dev/md0,21,2,16,4k,16,4,18518,18351,14324,14034,0:00:00.117430,2023-06-03 00:34:42.304598
iozone,/dev/md0,21,3,16,4k,16,4,2546,18756,27687,28270,0:00:00.140611,2023-06-03 00:34:42.445380
iozone,/dev/md0,22,1,16,8k,16,8,34937,21164,30015,32980,0:00:00.116058,2023-06-03 00:34:42.561635
iozone,/dev/md0,22,2,16,8k,16,8,3785,31929,53311,48636,0:00:00.140622,2023-06-03 00:34:42.702437
iozone,/dev/md0,22,3,16,8k,16,8,25441,33457,28681,32066,0:00:00.117165,2023-06-03 00:34:42.819770
iozone,/dev/md0,23,1,16,8k,16,8,2109,30479,50770,49243,0:00:00.141027,2023-06-03 00:34:42.960971
iozone,/dev/md0,23,2,16,8k,16,8,22665,10113,36377,52436,0:00:00.132845,2023-06-03 00:34:43.094015
iozone,/dev/md0,23,3,16,8k,16,8,23986,31868,53524,54215,0:00:00.124682,2023-06-03 00:34:43.218883
iozone,/dev/md0,24,1,16,8k,16,8,22788,10256,37204,46256,0:00:00.133126,2023-06-03 00:34:43.352204
iozone,/dev/md0,24,2,16,8k,16,8,22960,34277,45472,48495,0:00:00.124561,2023-06-03 00:34:43.476963
iozone,/dev/md0,24,3,16,8k,16,8,21797,31318,47466,48777,0:00:00.124569,2023-06-03 00:34:43.601706
iozone,/dev/md0,25,1,16,16k,16,16,12260,56929,71104,79249,0:00:00.115596,2023-06-03 00:34:43.717498
iozone,/dev/md0,25,2,16,16k,16,16,36103,66391,78051,89382,0:00:00.116873,2023-06-03 00:34:43.834553
iozone,/dev/md0,25,3,16,16k,16,16,28620,63501,81660,89382,0:00:00.116432,2023-06-03 00:34:43.951179
iozone,/dev/md0,26,1,16,16k,16,16,12688,55933,63501,80388,0:00:00.116045,2023-06-03 00:34:44.067401
iozone,/dev/md0,26,2,16,16k,16,16,35567,62034,82870,76888,0:00:00.116896,2023-06-03 00:34:44.184497
iozone,/dev/md0,26,3,16,16k,16,16,29307,54791,75845,88908,0:00:00.116433,2023-06-03 00:34:44.301113
iozone,/dev/md0,27,1,16,16k,16,16,3017,64539,90834,77689,0:00:00.140909,2023-06-03 00:34:44.442220
iozone,/dev/md0,27,2,16,16k,16,16,12686,26899,60143,73039,0:00:00.124726,2023-06-03 00:34:44.567118
iozone,/dev/md0,27,3,16,16k,16,16,38374,63742,70804,89861,0:00:00.116743,2023-06-03 00:34:44.684056
iozone,/dev/md0,1,1,1024,4k,1024,4,4366,38726,26615,27887,0:00:00.485366,2023-06-03 00:45:26.317059
iozone,/dev/md0,1,2,1024,4k,1024,4,4266,5007,17865,29242,0:00:00.680223,2023-06-03 00:45:26.998124
iozone,/dev/md0,1,3,1024,4k,1024,4,35870,5301,20946,27794,0:00:00.442587,2023-06-03 00:45:27.440930
iozone,/dev/md0,2,1,1024,4k,1024,4,20188,5613,33104,32915,0:00:00.485210,2023-06-03 00:45:27.926347
iozone,/dev/md0,2,2,1024,4k,1024,4,35913,4872,17789,28772,0:00:00.478911,2023-06-03 00:45:28.405455
iozone,/dev/md0,2,3,1024,4k,1024,4,4750,6686,33674,27575,0:00:00.567051,2023-06-03 00:45:28.972691
iozone,/dev/md0,3,1,1024,4k,1024,4,4598,5415,18379,28222,0:00:00.648895,2023-06-03 00:45:29.621791
iozone,/dev/md0,3,2,1024,4k,1024,4,4416,5952,20528,27831,0:00:00.615830,2023-06-03 00:45:30.237806
iozone,/dev/md0,3,3,1024,4k,1024,4,4578,5216,20734,27857,0:00:00.633021,2023-06-03 00:45:30.871011
iozone,/dev/md0,4,1,1024,8k,1024,8,5526,8406,43378,43502,0:00:00.502500,2023-06-03 00:45:31.373715
iozone,/dev/md0,4,2,1024,8k,1024,8,5908,30022,39850,50272,0:00:00.395702,2023-06-03 00:45:31.769611
iozone,/dev/md0,4,3,1024,8k,1024,8,5538,6276,47614,56901,0:00:00.523775,2023-06-03 00:45:32.293580
iozone,/dev/md0,5,1,1024,8k,1024,8,6087,9171,52884,66636,0:00:00.470246,2023-06-03 00:45:32.764024
iozone,/dev/md0,5,2,1024,8k,1024,8,21820,32078,41101,51333,0:00:00.279262,2023-06-03 00:45:33.043494
iozone,/dev/md0,5,3,1024,8k,1024,8,5534,13977,43741,42908,0:00:00.478309,2023-06-03 00:45:33.521987
iozone,/dev/md0,6,1,1024,8k,1024,8,21477,28933,44158,44336,0:00:00.315080,2023-06-03 00:45:33.837291
iozone,/dev/md0,6,2,1024,8k,1024,8,6695,7896,49492,50692,0:00:00.451004,2023-06-03 00:45:34.288487
iozone,/dev/md0,6,3,1024,8k,1024,8,20190,15072,43687,43700,0:00:00.339888,2023-06-03 00:45:34.628562
iozone,/dev/md0,7,1,1024,16k,1024,16,22320,62661,43758,57360,0:00:00.260704,2023-06-03 00:45:34.889455
iozone,/dev/md0,7,2,1024,16k,1024,16,11774,86303,33326,86014,0:00:00.265633,2023-06-03 00:45:35.155272
iozone,/dev/md0,7,3,1024,16k,1024,16,9981,87438,28823,87431,0:00:00.278742,2023-06-03 00:45:35.434221
iozone,/dev/md0,8,1,1024,16k,1024,16,22818,80591,29039,87245,0:00:00.257804,2023-06-03 00:45:35.692211
iozone,/dev/md0,8,2,1024,16k,1024,16,25123,24111,76779,86230,0:00:00.241482,2023-06-03 00:45:35.933884
iozone,/dev/md0,8,3,1024,16k,1024,16,25626,24343,76738,86588,0:00:00.232767,2023-06-03 00:45:36.166821
iozone,/dev/md0,9,1,1024,16k,1024,16,22458,24387,76888,87036,0:00:00.241194,2023-06-03 00:45:36.408236
iozone,/dev/md0,9,2,1024,16k,1024,16,24910,24275,77178,86493,0:00:00.232731,2023-06-03 00:45:36.641168
iozone,/dev/md0,9,3,1024,16k,1024,16,21727,81212,38886,87957,0:00:00.235738,2023-06-03 00:45:36.877105
iozone,/dev/md0,10,1,2048,4k,2048,4,9262,10782,30991,28347,0:00:00.681552,2023-06-03 00:45:37.558845
iozone,/dev/md0,10,2,2048,4k,2048,4,8296,8269,30771,27461,0:00:00.774290,2023-06-03 00:45:38.333343
iozone,/dev/md0,10,3,2048,4k,2048,4,14132,12964,31084,27685,0:00:00.582507,2023-06-03 00:45:38.916036
iozone,/dev/md0,11,1,2048,4k,2048,4,11372,8297,31689,27807,0:00:00.697296,2023-06-03 00:45:39.613579
iozone,/dev/md0,11,2,2048,4k,2048,4,7471,10333,31082,27974,0:00:00.749275,2023-06-03 00:45:40.363041
iozone,/dev/md0,11,3,2048,4k,2048,4,8762,10384,31303,27199,0:00:00.709400,2023-06-03 00:45:41.072651
iozone,/dev/md0,12,1,2048,4k,2048,4,9283,13194,28399,28054,0:00:00.655191,2023-06-03 00:45:41.728055
iozone,/dev/md0,12,2,2048,4k,2048,4,11752,7743,30898,27685,0:00:00.717997,2023-06-03 00:45:42.446243
iozone,/dev/md0,12,3,2048,4k,2048,4,9316,8250,31118,27838,0:00:00.748625,2023-06-03 00:45:43.195062
iozone,/dev/md0,13,1,2048,8k,2048,8,24375,10884,39526,50941,0:00:00.500294,2023-06-03 00:45:43.695550
iozone,/dev/md0,13,2,2048,8k,2048,8,12046,11575,42635,49909,0:00:00.570929,2023-06-03 00:45:44.266664
iozone,/dev/md0,13,3,2048,8k,2048,8,10810,11541,19511,51450,0:00:00.659500,2023-06-03 00:45:44.926356
iozone,/dev/md0,14,1,2048,8k,2048,8,10583,13887,43496,44601,0:00:00.568712,2023-06-03 00:45:45.495263
iozone,/dev/md0,14,2,2048,8k,2048,8,10705,12116,34018,49833,0:00:00.614407,2023-06-03 00:45:46.109870
iozone,/dev/md0,14,3,2048,8k,2048,8,10306,14389,37591,67167,0:00:00.555519,2023-06-03 00:45:46.665584
iozone,/dev/md0,15,1,2048,8k,2048,8,21857,10940,49405,47846,0:00:00.485508,2023-06-03 00:45:47.151299
iozone,/dev/md0,15,2,2048,8k,2048,8,10364,12106,35343,47207,0:00:00.599135,2023-06-03 00:45:47.750616
iozone,/dev/md0,15,3,2048,8k,2048,8,10534,13922,39614,56160,0:00:00.560379,2023-06-03 00:45:48.311188
iozone,/dev/md0,16,1,2048,16k,2048,16,21101,23556,50860,63778,0:00:00.378486,2023-06-03 00:45:48.689882
iozone,/dev/md0,16,2,2048,16k,2048,16,20724,105090,54283,86452,0:00:00.302388,2023-06-03 00:45:48.992462
iozone,/dev/md0,16,3,2048,16k,2048,16,45788,18302,30728,80050,0:00:00.390661,2023-06-03 00:45:49.383327
iozone,/dev/md0,17,1,2048,16k,2048,16,33821,25623,8699,80907,0:00:00.537598,2023-06-03 00:45:49.921158
